time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1708937509.21957397,0.05516107,47178,0.00102809,0.00000000,0,0.00000156,64060,64159,238,0.00339318
1708937509.31950164,0.04552493,48788,0.00084191,0.00000000,0,0.00000109,64159,64246,255,0.00238917
1708937509.41952157,0.03576414,48904,0.00104977,0.00000000,0,0.00000092,64246,64299,271,0.00234006
1708937509.51945710,0.03994289,48825,0.00134895,0.00000000,0,0.00000079,64299,64435,340,0.00465705
1708937509.61958361,0.03779112,49300,0.00085080,0.00000000,0,0.00000069,64435,63278,353,0.00849832
1708937509.71949434,0.03922389,48968,0.00068316,0.00000000,0,0.00000137,63278,63568,363,0.00340835
1708937509.81944609,0.03357553,49052,0.00148269,0.00000000,0,0.00000060,63568,63841,412,0.00332062
1708937509.91951394,0.06221494,49188,0.00103097,0.00000000,0,0.00000124,63841,64039,421,0.00460953
1708937510.01957965,0.03406758,50463,0.00184109,0.00000000,0,0.00000064,64039,64132,383,0.00224613
1708937510.11953783,0.03549619,49548,0.00111231,0.00000000,0,0.00000107,64132,64372,437,0.00532860
1708937510.21951246,0.03454927,51204,0.00155677,0.00000000,0,0.00000083,64372,64538,396,0.00580576
1708937510.31945610,0.03956794,49978,0.00159191,0.00000000,0,0.00000086,64538,64719,328,0.00341637
1708937510.41954875,0.03781228,49950,0.00299129,0.00000000,0,0.00000081,64719,64062,382,0.00371917
1708937510.51952434,0.05820964,50309,0.00087543,0.00000000,0,0.00000100,64062,64292,413,0.00656879
1708937510.61955476,0.03319006,49406,0.00109391,0.00000000,0,0.00000461,64292,64540,396,0.00703431
1708937510.71958375,0.04632636,49769,0.00153232,0.00000000,0,0.00000091,64540,64725,379,0.00575856
1708937510.81950831,0.04614192,49863,0.00248900,0.00000000,0,0.00000073,64725,64907,433,0.00941975
1708937510.91952085,0.03927927,50956,0.00092809,0.00000000,0,0.00000053,64907,65153,443,0.00809293
1708937511.01949358,0.05205464,50924,0.00120332,0.00000000,0,0.00000061,65153,65248,422,0.01007212
1708937511.11956859,0.03298348,50883,0.00161863,0.00000000,0,0.00000064,65248,65455,450,0.00552461
1708937511.21949410,0.05985494,50538,0.00124676,0.00000000,0,0.00000183,65455,65448,402,0.00815077
1708937511.31941867,0.05579520,50424,0.00225323,0.00000000,0,0.00000192,65448,65671,349,0.00616197
1708937511.41950440,0.03091385,51322,0.00096976,0.00000000,0,0.00000072,65671,65853,375,0.00333553
1708937511.51955986,0.04890396,51908,0.00352247,0.00000000,0,0.00000086,65853,66080,449,0.00830924
1708937511.61957145,0.05817457,50856,0.00103183,0.00000000,0,0.00000074,66080,66334,475,0.00745285
1708937511.71943045,0.04227799,51611,0.00294698,0.00000000,0,0.00000121,66334,66528,526,0.00505144
1708937511.81947970,0.05569623,51131,0.00334748,0.00000000,0,0.00000104,66528,66981,517,0.00777950
1708937511.91940045,0.04232460,51389,0.00137855,0.00000000,0,0.00000105,65982,66227,456,0.00838710
1708937512.01943016,0.04896339,52066,0.00088154,0.00000000,0,0.00000064,66227,66550,450,0.00860724
1708937512.11952734,0.03432190,51804,0.00423388,0.00000000,0,0.00000058,66550,66864,431,0.00436382
1708937512.21950793,0.04529885,51742,0.00119328,0.00000000,0,0.00000084,66114,66494,443,0.00534847
1708937512.31956458,0.03704722,52068,0.00081358,0.00000000,0,0.00000076,66494,66782,393,0.00603322
1708937512.41951799,0.03845475,51886,0.00112046,0.00000000,0,0.00000106,66782,66942,361,0.00677623
1708937512.51951456,0.04006547,51109,0.00107513,0.00000000,0,0.00000084,66942,67363,555,0.00546551
1708937512.61955190,0.03719638,52456,0.00107826,0.00000000,0,0.00000071,67363,67660,525,0.00631484
1708937512.71954060,0.03783531,53124,0.00113711,0.00000000,0,0.00000078,67660,67982,564,0.00542058
1708937512.81943226,0.07428434,51307,0.00348536,0.00000000,0,0.00000077,67982,68193,544,0.00663382
1708937512.91941500,0.03912654,51749,0.00251806,0.00000000,0,0.00000086,68193,68301,463,0.00567624
1708937513.01951814,0.03660188,50507,0.00079951,0.00000000,0,0.00000127,68301,68498,371,0.00472445
1708937513.11948705,0.03356298,51270,0.00082383,0.00000000,0,0.00000077,68498,68655,351,0.00855641
1708937513.21954656,0.03929892,49641,0.00083835,0.00000000,0,0.00000059,68655,68784,314,0.01123548
1708937513.31947827,0.03942849,52059,0.00103418,0.00000000,0,0.00000077,68784,68939,354,0.00410134
1708937513.41952586,0.04740605,51917,0.00129206,0.00000000,0,0.00000070,68939,69045,309,0.00326044
1708937513.51947689,0.03424724,54726,0.00086052,0.00000000,0,0.00000071,69045,69189,342,0.00839145
1708937513.61953402,0.04271486,51066,0.00091292,0.00000000,0,0.00000107,69189,69365,336,0.00470662
1708937513.71957779,0.05263357,53142,0.00308793,0.00000000,0,0.00000088,69365,69447,293,0.00850421
1708937513.81954169,0.06053356,51330,0.00499426,0.00000000,0,0.00000083,69447,69490,244,0.00367110
1708937513.91960883,0.04797145,50863,0.00122568,0.00000000,0,0.00000084,69490,69643,322,0.00783981
1708937514.01935005,0.03967872,50105,0.00085968,0.00000000,0,0.00000084,69643,69696,223,0.00247913
1708937514.11949229,0.04892166,50260,0.00078670,0.00000000,0,0.00000109,69696,69758,252,0.00699646
1708937514.21944380,0.04385478,50089,0.00072074,0.00000000,0,0.00000077,69758,69743,260,0.00489343
1708937514.31946254,0.05790089,50773,0.00073605,0.00000000,0,0.00000087,69743,69868,260,0.00706725
1708937514.41953254,0.03594937,51495,0.00161948,0.00000000,0,0.00000072,69868,69972,272,0.00613981
1708937514.51944637,0.05189974,51578,0.00123929,0.00000000,0,0.00000098,69972,70052,271,0.00939016
1708937514.61951470,0.04477558,51829,0.00197902,0.00000000,0,0.00000070,70052,70057,350,0.00290608
1708937514.71945763,0.04323692,54782,0.00104632,0.00000000,0,0.00000079,70057,70094,299,0.00788095
